id,fecha,usuario,texto,tema,sentimiento,likes,reposts
216,2024-02-28,user_7385,La ansiedad viene de comparar mi vida con lo que veo en redes.,"Tecnología, IA y autonomía humana",negativo,19317,3486
217,2025-08-05,user_21682,La comodidad tecnológica parece costar nuestra autonomía.,Generación Z y crisis de sentido,positivo,5579,1313
218,2021-12-04,user_55387,A veces siento que vivo entre algoritmos y no entre personas.,Generación Z y crisis de sentido,positivo,1937,392
219,2024-09-29,user_30757,Los algoritmos saben lo que quiero antes de que yo lo sepa.,"Tecnología, IA y autonomía humana",positivo,12580,2737
220,2023-06-28,user_52392,Los algoritmos saben lo que quiero antes de que yo lo sepa.,"Tecnología, IA y autonomía humana",positivo,10608,4262
221,2024-04-10,user_59271,La vigilancia digital transforma la vida cotidiana sin darnos cuenta.,Generación Z y crisis de sentido,positivo,7641,3860
222,2021-06-11,user_59004,TikTok define más mi identidad que cualquier proyecto personal.,"Tecnología, IA y autonomía humana",neutral,5380,4315
223,2023-02-03,user_89660,Los algoritmos saben lo que quiero antes de que yo lo sepa.,"Tecnología, IA y autonomía humana",positivo,14159,4284
224,2023-09-12,user_69158,Siento que la IA decide por mí más de lo que admito.,"Tecnología, IA y autonomía humana",neutral,15611,2823
225,2023-09-19,user_30125,La autenticidad parece imposible en un mundo tan performativo.,"Tecnología, IA y autonomía humana",positivo,4067,2350
226,2024-10-14,user_92914,Los filtros crean burbujas que limitan mi pensamiento crítico.,Generación Z y crisis de sentido,neutral,5662,2246
227,2025-05-18,user_58440,Los filtros crean burbujas que limitan mi pensamiento crítico.,"Tecnología, IA y autonomía humana",negativo,14608,3749
228,2021-05-07,user_17812,La autenticidad parece imposible en un mundo tan performativo.,"Tecnología, IA y autonomía humana",neutral,7110,2219
229,2022-07-12,user_5960,A veces siento que vivo entre algoritmos y no entre personas.,Generación Z y crisis de sentido,positivo,426,461
230,2024-06-28,user_86889,TikTok define más mi identidad que cualquier proyecto personal.,Generación Z y crisis de sentido,negativo,12188,4496
231,2023-08-16,user_88229,"La tecnología me hace eficiente, pero menos consciente.",Generación Z y crisis de sentido,positivo,16407,3213
232,2025-02-08,user_1518,La vigilancia digital transforma la vida cotidiana sin darnos cuenta.,Generación Z y crisis de sentido,negativo,3623,2562
233,2024-01-03,user_37342,"La tecnología me hace eficiente, pero menos consciente.","Tecnología, IA y autonomía humana",positivo,5272,4276
234,2025-01-13,user_24691,Los algoritmos saben lo que quiero antes de que yo lo sepa.,"Tecnología, IA y autonomía humana",negativo,11121,1620
235,2023-01-05,user_55988,Cada recomendación automática reduce mi libertad de elección.,Generación Z y crisis de sentido,positivo,770,4827
236,2023-07-03,user_25735,TikTok define más mi identidad que cualquier proyecto personal.,"Tecnología, IA y autonomía humana",negativo,19733,3582
237,2023-09-16,user_99492,A veces siento que vivo entre algoritmos y no entre personas.,Generación Z y crisis de sentido,negativo,507,3333
238,2024-03-21,user_62392,"La tecnología me hace eficiente, pero menos consciente.","Tecnología, IA y autonomía humana",neutral,1972,2983
239,2022-08-01,user_87579,A veces siento que vivo entre algoritmos y no entre personas.,Generación Z y crisis de sentido,positivo,11937,749
240,2024-06-08,user_62820,Los filtros crean burbujas que limitan mi pensamiento crítico.,Generación Z y crisis de sentido,neutral,19839,2043
241,2021-12-20,user_16716,Siento que la IA decide por mí más de lo que admito.,Generación Z y crisis de sentido,positivo,1611,3106
242,2024-08-10,user_38358,La comodidad tecnológica parece costar nuestra autonomía.,Generación Z y crisis de sentido,neutral,16491,1466
243,2023-06-07,user_96007,Los filtros crean burbujas que limitan mi pensamiento crítico.,"Tecnología, IA y autonomía humana",negativo,6177,1720
244,2024-04-02,user_80259,Siento que la IA decide por mí más de lo que admito.,"Tecnología, IA y autonomía humana",negativo,2961,1419
245,2023-04-07,user_12654,La autenticidad parece imposible en un mundo tan performativo.,Generación Z y crisis de sentido,positivo,17258,2084
246,2025-10-26,user_81327,La Gen Z vive buscando validación digital sin darse cuenta.,"Tecnología, IA y autonomía humana",positivo,9743,2749
247,2021-11-14,user_31453,TikTok define más mi identidad que cualquier proyecto personal.,"Tecnología, IA y autonomía humana",positivo,10539,1977
248,2025-10-12,user_59309,"La tecnología me hace eficiente, pero menos consciente.",Generación Z y crisis de sentido,negativo,9242,3966
249,2023-09-25,user_30933,La ansiedad viene de comparar mi vida con lo que veo en redes.,"Tecnología, IA y autonomía humana",negativo,19855,1187
250,2023-03-02,user_4314,TikTok define más mi identidad que cualquier proyecto personal.,"Tecnología, IA y autonomía humana",negativo,9740,2167
251,2024-06-10,user_17068,Los filtros crean burbujas que limitan mi pensamiento crítico.,Generación Z y crisis de sentido,neutral,13284,638
252,2023-10-03,user_96575,Los filtros crean burbujas que limitan mi pensamiento crítico.,Generación Z y crisis de sentido,positivo,421,4375
253,2022-02-17,user_7734,La hiperconectividad me hace sentir que nada tiene un propósito real.,"Tecnología, IA y autonomía humana",neutral,1328,4355
254,2022-03-14,user_18784,La comodidad tecnológica parece costar nuestra autonomía.,"Tecnología, IA y autonomía humana",positivo,9828,1731
255,2021-10-14,user_24902,Cada recomendación automática reduce mi libertad de elección.,"Tecnología, IA y autonomía humana",neutral,17400,980
256,2025-03-14,user_57734,La comodidad tecnológica parece costar nuestra autonomía.,Generación Z y crisis de sentido,neutral,3551,12
257,2021-09-09,user_12044,La Gen Z vive buscando validación digital sin darse cuenta.,"Tecnología, IA y autonomía humana",negativo,9145,3293
258,2024-01-13,user_85780,La comodidad tecnológica parece costar nuestra autonomía.,"Tecnología, IA y autonomía humana",positivo,13686,3190
259,2021-11-04,user_83073,TikTok define más mi identidad que cualquier proyecto personal.,"Tecnología, IA y autonomía humana",positivo,5958,1462
260,2022-09-10,user_34326,La hiperconectividad me hace sentir que nada tiene un propósito real.,Generación Z y crisis de sentido,neutral,11838,438
261,2021-04-12,user_54183,"La tecnología me hace eficiente, pero menos consciente.","Tecnología, IA y autonomía humana",neutral,8911,1626
262,2025-07-24,user_70448,"La tecnología me hace eficiente, pero menos consciente.",Generación Z y crisis de sentido,negativo,2086,4271
263,2021-08-26,user_43302,La vigilancia digital transforma la vida cotidiana sin darnos cuenta.,"Tecnología, IA y autonomía humana",positivo,14165,4979
264,2023-06-14,user_79069,TikTok define más mi identidad que cualquier proyecto personal.,Generación Z y crisis de sentido,neutral,2779,3570
265,2023-03-24,user_7198,Cada recomendación automática reduce mi libertad de elección.,Generación Z y crisis de sentido,negativo,17585,4662
266,2021-09-13,user_40862,Los filtros crean burbujas que limitan mi pensamiento crítico.,Generación Z y crisis de sentido,neutral,1412,1662
267,2022-02-06,user_61190,La ansiedad viene de comparar mi vida con lo que veo en redes.,Generación Z y crisis de sentido,neutral,11831,2640
268,2024-10-19,user_83922,Cada recomendación automática reduce mi libertad de elección.,Generación Z y crisis de sentido,negativo,13927,3676
269,2024-02-12,user_92849,La hiperconectividad me hace sentir que nada tiene un propósito real.,Generación Z y crisis de sentido,negativo,14022,3781
270,2025-09-04,user_97323,Siento que la IA decide por mí más de lo que admito.,"Tecnología, IA y autonomía humana",neutral,15973,1583
271,2024-07-23,user_39900,¿Cómo encontrar sentido cuando todo cambia cada semana?,"Tecnología, IA y autonomía humana",negativo,17671,1766
272,2021-12-30,user_13691,A veces siento que vivo entre algoritmos y no entre personas.,"Tecnología, IA y autonomía humana",positivo,17299,2399
273,2021-09-20,user_88822,TikTok define más mi identidad que cualquier proyecto personal.,"Tecnología, IA y autonomía humana",positivo,9762,4189
274,2023-07-06,user_18746,La autenticidad parece imposible en un mundo tan performativo.,Generación Z y crisis de sentido,negativo,10144,2134
275,2022-12-20,user_95830,Los filtros crean burbujas que limitan mi pensamiento crítico.,"Tecnología, IA y autonomía humana",positivo,13076,3900
276,2024-09-18,user_50786,La comodidad tecnológica parece costar nuestra autonomía.,"Tecnología, IA y autonomía humana",neutral,13169,1096
277,2022-03-16,user_61010,Los algoritmos saben lo que quiero antes de que yo lo sepa.,"Tecnología, IA y autonomía humana",neutral,3757,2583
278,2021-08-22,user_62184,Siento que la IA decide por mí más de lo que admito.,Generación Z y crisis de sentido,positivo,2061,1973
279,2021-11-29,user_50983,A veces siento que vivo entre algoritmos y no entre personas.,Generación Z y crisis de sentido,negativo,333,3482
280,2025-07-10,user_80051,Cada recomendación automática reduce mi libertad de elección.,"Tecnología, IA y autonomía humana",negativo,5573,3280
281,2025-11-25,user_79389,La autenticidad parece imposible en un mundo tan performativo.,"Tecnología, IA y autonomía humana",positivo,19220,3591
282,2023-05-24,user_6438,La comodidad tecnológica parece costar nuestra autonomía.,Generación Z y crisis de sentido,negativo,3152,2502
283,2021-12-26,user_91341,Cada recomendación automática reduce mi libertad de elección.,Generación Z y crisis de sentido,negativo,9807,2330
284,2024-06-16,user_25739,La Gen Z vive buscando validación digital sin darse cuenta.,"Tecnología, IA y autonomía humana",positivo,17039,2509
285,2021-07-30,user_47296,"La tecnología me hace eficiente, pero menos consciente.","Tecnología, IA y autonomía humana",positivo,17813,3288
286,2022-09-09,user_7967,Los algoritmos saben lo que quiero antes de que yo lo sepa.,Generación Z y crisis de sentido,positivo,16101,1931
287,2023-12-21,user_47398,La comodidad tecnológica parece costar nuestra autonomía.,Generación Z y crisis de sentido,neutral,3216,3095
288,2025-03-08,user_24723,"La tecnología me hace eficiente, pero menos consciente.","Tecnología, IA y autonomía humana",positivo,8223,4962
289,2024-06-22,user_9866,La Gen Z vive buscando validación digital sin darse cuenta.,"Tecnología, IA y autonomía humana",positivo,18415,3705
290,2024-10-31,user_62427,La autenticidad parece imposible en un mundo tan performativo.,"Tecnología, IA y autonomía humana",positivo,2506,2414
291,2022-03-13,user_12732,La comodidad tecnológica parece costar nuestra autonomía.,"Tecnología, IA y autonomía humana",neutral,6712,2701
292,2023-05-10,user_32377,TikTok define más mi identidad que cualquier proyecto personal.,"Tecnología, IA y autonomía humana",neutral,18802,2304
293,2021-11-25,user_21914,Cada recomendación automática reduce mi libertad de elección.,Generación Z y crisis de sentido,negativo,5012,2575
294,2024-04-14,user_5883,Los algoritmos saben lo que quiero antes de que yo lo sepa.,"Tecnología, IA y autonomía humana",positivo,17517,4106
295,2021-01-10,user_65088,A veces siento que vivo entre algoritmos y no entre personas.,"Tecnología, IA y autonomía humana",positivo,2578,2431
296,2024-12-17,user_10654,La hiperconectividad me hace sentir que nada tiene un propósito real.,Generación Z y crisis de sentido,negativo,9298,2336
297,2023-09-23,user_59048,A veces siento que vivo entre algoritmos y no entre personas.,Generación Z y crisis de sentido,negativo,10134,3681
298,2021-02-24,user_18381,TikTok define más mi identidad que cualquier proyecto personal.,Generación Z y crisis de sentido,positivo,18839,2538
299,2021-06-03,user_41354,Cada recomendación automática reduce mi libertad de elección.,Generación Z y crisis de sentido,neutral,2094,1780
300,2024-11-01,user_23560,La comodidad tecnológica parece costar nuestra autonomía.,"Tecnología, IA y autonomía humana",positivo,6840,3862
301,2025-01-01,user_23715,La comodidad tecnológica parece costar nuestra autonomía.,Generación Z y crisis de sentido,positivo,12935,4742
302,2023-10-14,user_58759,La comodidad tecnológica parece costar nuestra autonomía.,Generación Z y crisis de sentido,neutral,19634,1472
303,2022-03-16,user_22509,La autenticidad parece imposible en un mundo tan performativo.,Generación Z y crisis de sentido,positivo,3546,314
304,2023-07-27,user_78488,La hiperconectividad me hace sentir que nada tiene un propósito real.,Generación Z y crisis de sentido,negativo,8394,406
305,2021-05-11,user_90304,TikTok define más mi identidad que cualquier proyecto personal.,Generación Z y crisis de sentido,positivo,2552,2766
306,2024-08-25,user_54331,Los algoritmos saben lo que quiero antes de que yo lo sepa.,"Tecnología, IA y autonomía humana",positivo,18985,1177
307,2024-07-17,user_62612,La ansiedad viene de comparar mi vida con lo que veo en redes.,"Tecnología, IA y autonomía humana",negativo,17886,1013
308,2024-01-04,user_64457,Cada recomendación automática reduce mi libertad de elección.,Generación Z y crisis de sentido,negativo,16658,1469
309,2021-11-17,user_78619,La Gen Z vive buscando validación digital sin darse cuenta.,"Tecnología, IA y autonomía humana",negativo,1723,4637
310,2023-04-19,user_85525,Cada recomendación automática reduce mi libertad de elección.,Generación Z y crisis de sentido,negativo,5465,1384
311,2025-07-19,user_80496,A veces siento que vivo entre algoritmos y no entre personas.,"Tecnología, IA y autonomía humana",positivo,134,1558
312,2021-11-25,user_25400,A veces siento que vivo entre algoritmos y no entre personas.,"Tecnología, IA y autonomía humana",negativo,2581,1752
313,2022-11-23,user_46001,"La tecnología me hace eficiente, pero menos consciente.","Tecnología, IA y autonomía humana",positivo,2749,4287
314,2024-06-12,user_57886,La Gen Z vive buscando validación digital sin darse cuenta.,Generación Z y crisis de sentido,negativo,1748,4654
